RA,DA,RB,DB,R,id,participant_number
55,0,75,61,0,202,412729-412720-43033137
19,0,25,53,0,202,412729-412720-43033137
31,0,85,7,1,202,412729-412720-43033137
14,0,25,19,1,202,412729-412720-43033137
47,0,50,160,0,202,412729-412720-43033137
15,0,35,13,1,202,412729-412720-43033137
25,0,60,14,1,202,412729-412720-43033137
78,0,80,162,0,202,412729-412720-43033137
40,0,55,62,1,202,412729-412720-43033137
11,0,30,7,1,202,412729-412720-43033137
67,0,75,119,0,202,412729-412720-43033137
34,0,35,186,0,202,412729-412720-43033137
27,0,50,21,1,202,412729-412720-43033137
69,0,85,91,1,202,412729-412720-43033137
49,0,60,89,1,202,412729-412720-43033137
80,0,85,157,0,202,412729-412720-43033137
24,0,35,29,1,202,412729-412720-43033137
33,0,80,14,1,202,412729-412720-43033137
28,0,30,179,0,202,412729-412720-43033137
34,0,50,30,1,202,412729-412720-43033137
25,0,30,80,0,202,412729-412720-43033137
41,0,75,20,1,202,412729-412720-43033137
54,0,60,111,0,202,412729-412720-43033137
54,0,80,30,1,202,412729-412720-43033137
22,0,25,136,0,202,412729-412720-43033137
20,0,55,7,1,202,412729-412720-43033137
54,0,55,117,0,203,412729-412720-43262352
55,0,75,61,1,203,412729-412720-43262352
19,0,25,53,1,203,412729-412720-43262352
31,0,85,7,1,203,412729-412720-43262352
14,0,25,19,1,203,412729-412720-43262352
47,0,50,160,0,203,412729-412720-43262352
15,0,35,13,1,203,412729-412720-43262352
25,0,60,14,1,203,412729-412720-43262352
78,0,80,162,0,203,412729-412720-43262352
40,0,55,62,1,203,412729-412720-43262352
11,0,30,7,1,203,412729-412720-43262352
67,0,75,119,1,203,412729-412720-43262352
34,0,35,186,0,203,412729-412720-43262352
27,0,50,21,1,203,412729-412720-43262352
69,0,85,91,1,203,412729-412720-43262352
49,0,60,89,1,203,412729-412720-43262352
80,0,85,157,1,203,412729-412720-43262352
24,0,35,29,1,203,412729-412720-43262352
33,0,80,14,1,203,412729-412720-43262352
28,0,30,179,1,203,412729-412720-43262352
34,0,50,30,1,203,412729-412720-43262352
25,0,30,80,1,203,412729-412720-43262352
41,0,75,20,1,203,412729-412720-43262352
54,0,60,111,1,203,412729-412720-43262352
54,0,80,30,1,203,412729-412720-43262352
22,0,25,136,1,203,412729-412720-43262352
20,0,55,7,1,203,412729-412720-43262352
54,0,55,117,1,204,412729-412720-43155023
55,0,75,61,1,204,412729-412720-43155023
19,0,25,53,1,204,412729-412720-43155023
31,0,85,7,1,204,412729-412720-43155023
14,0,25,19,1,204,412729-412720-43155023
47,0,50,160,0,204,412729-412720-43155023
15,0,35,13,1,204,412729-412720-43155023
25,0,60,14,1,204,412729-412720-43155023
78,0,80,162,1,204,412729-412720-43155023
40,0,55,62,1,204,412729-412720-43155023
11,0,30,7,1,204,412729-412720-43155023
67,0,75,119,1,204,412729-412720-43155023
34,0,35,186,1,204,412729-412720-43155023
27,0,50,21,1,204,412729-412720-43155023
69,0,85,91,1,204,412729-412720-43155023
49,0,60,89,1,204,412729-412720-43155023
80,0,85,157,1,204,412729-412720-43155023
24,0,35,29,1,204,412729-412720-43155023
33,0,80,14,1,204,412729-412720-43155023
28,0,30,179,1,204,412729-412720-43155023
34,0,50,30,1,204,412729-412720-43155023
25,0,30,80,1,204,412729-412720-43155023
41,0,75,20,1,204,412729-412720-43155023
54,0,60,111,1,204,412729-412720-43155023
54,0,80,30,1,204,412729-412720-43155023
22,0,25,136,1,204,412729-412720-43155023
20,0,55,7,1,204,412729-412720-43155023
54,0,55,117,0,205,412729-412720-42506824
55,0,75,61,1,205,412729-412720-42506824
19,0,25,53,0,205,412729-412720-42506824
31,0,85,7,1,205,412729-412720-42506824
14,0,25,19,1,205,412729-412720-42506824
47,0,50,160,0,205,412729-412720-42506824
15,0,35,13,1,205,412729-412720-42506824
25,0,60,14,1,205,412729-412720-42506824
78,0,80,162,0,205,412729-412720-42506824
40,0,55,62,0,205,412729-412720-42506824
11,0,30,7,1,205,412729-412720-42506824
67,0,75,119,0,205,412729-412720-42506824
34,0,35,186,0,205,412729-412720-42506824
27,0,50,21,1,205,412729-412720-42506824
69,0,85,91,0,205,412729-412720-42506824
49,0,60,89,0,205,412729-412720-42506824
80,0,85,157,0,205,412729-412720-42506824
24,0,35,29,0,205,412729-412720-42506824
33,0,80,14,1,205,412729-412720-42506824
28,0,30,179,0,205,412729-412720-42506824
34,0,50,30,1,205,412729-412720-42506824
25,0,30,80,0,205,412729-412720-42506824
41,0,75,20,1,205,412729-412720-42506824
54,0,60,111,0,205,412729-412720-42506824
54,0,80,30,0,205,412729-412720-42506824
22,0,25,136,0,205,412729-412720-42506824
20,0,55,7,1,205,412729-412720-42506824
54,0,55,117,1,206,412729-412720-42645806
55,0,75,61,1,206,412729-412720-42645806
19,0,25,53,1,206,412729-412720-42645806
31,0,85,7,1,206,412729-412720-42645806
14,0,25,19,1,206,412729-412720-42645806
47,0,50,160,0,206,412729-412720-42645806
15,0,35,13,1,206,412729-412720-42645806
25,0,60,14,1,206,412729-412720-42645806
78,0,80,162,0,206,412729-412720-42645806
40,0,55,62,0,206,412729-412720-42645806
11,0,30,7,1,206,412729-412720-42645806
67,0,75,119,0,206,412729-412720-42645806
34,0,35,186,0,206,412729-412720-42645806
27,0,50,21,1,206,412729-412720-42645806
69,0,85,91,0,206,412729-412720-42645806
49,0,60,89,0,206,412729-412720-42645806
80,0,85,157,0,206,412729-412720-42645806
24,0,35,29,1,206,412729-412720-42645806
33,0,80,14,1,206,412729-412720-42645806
28,0,30,179,0,206,412729-412720-42645806
34,0,50,30,0,206,412729-412720-42645806
25,0,30,80,0,206,412729-412720-42645806
41,0,75,20,1,206,412729-412720-42645806
54,0,60,111,0,206,412729-412720-42645806
54,0,80,30,1,206,412729-412720-42645806
22,0,25,136,0,206,412729-412720-42645806
20,0,55,7,1,206,412729-412720-42645806
54,0,55,117,1,207,412729-412720-42496965
55,0,75,61,1,207,412729-412720-42496965
19,0,25,53,1,207,412729-412720-42496965
31,0,85,7,1,207,412729-412720-42496965
14,0,25,19,1,207,412729-412720-42496965
47,0,50,160,1,207,412729-412720-42496965
15,0,35,13,1,207,412729-412720-42496965
25,0,60,14,1,207,412729-412720-42496965
78,0,80,162,1,207,412729-412720-42496965
40,0,55,62,1,207,412729-412720-42496965
11,0,30,7,1,207,412729-412720-42496965
67,0,75,119,1,207,412729-412720-42496965
34,0,35,186,1,207,412729-412720-42496965
27,0,50,21,1,207,412729-412720-42496965
69,0,85,91,1,207,412729-412720-42496965
49,0,60,89,1,207,412729-412720-42496965
80,0,85,157,1,207,412729-412720-42496965
24,0,35,29,1,207,412729-412720-42496965
33,0,80,14,1,207,412729-412720-42496965
28,0,30,179,1,207,412729-412720-42496965
34,0,50,30,1,207,412729-412720-42496965
25,0,30,80,1,207,412729-412720-42496965
41,0,75,20,1,207,412729-412720-42496965
54,0,60,111,1,207,412729-412720-42496965
54,0,80,30,1,207,412729-412720-42496965
22,0,25,136,1,207,412729-412720-42496965
20,0,55,7,1,207,412729-412720-42496965
54,0,55,117,0,208,412729-412720-42852835
55,0,75,61,1,208,412729-412720-42852835
19,0,25,53,1,208,412729-412720-42852835
31,0,85,7,1,208,412729-412720-42852835
14,0,25,19,1,208,412729-412720-42852835
47,0,50,160,0,208,412729-412720-42852835
15,0,35,13,1,208,412729-412720-42852835
25,0,60,14,1,208,412729-412720-42852835
78,0,80,162,0,208,412729-412720-42852835
40,0,55,62,1,208,412729-412720-42852835
11,0,30,7,1,208,412729-412720-42852835
67,0,75,119,1,208,412729-412720-42852835
34,0,35,186,0,208,412729-412720-42852835
27,0,50,21,1,208,412729-412720-42852835
69,0,85,91,1,208,412729-412720-42852835
49,0,60,89,1,208,412729-412720-42852835
80,0,85,157,0,208,412729-412720-42852835
24,0,35,29,1,208,412729-412720-42852835
33,0,80,14,1,208,412729-412720-42852835
28,0,30,179,0,208,412729-412720-42852835
34,0,50,30,1,208,412729-412720-42852835
25,0,30,80,1,208,412729-412720-42852835
41,0,75,20,1,208,412729-412720-42852835
54,0,60,111,0,208,412729-412720-42852835
54,0,80,30,1,208,412729-412720-42852835
22,0,25,136,0,208,412729-412720-42852835
20,0,55,7,1,208,412729-412720-42852835
54,0,55,117,0,209,412729-412720-42949556
55,0,75,61,1,209,412729-412720-42949556
19,0,25,53,0,209,412729-412720-42949556
31,0,85,7,1,209,412729-412720-42949556
14,0,25,19,1,209,412729-412720-42949556
47,0,50,160,0,209,412729-412720-42949556
15,0,35,13,1,209,412729-412720-42949556
25,0,60,14,1,209,412729-412720-42949556
78,0,80,162,0,209,412729-412720-42949556
40,0,55,62,0,209,412729-412720-42949556
11,0,30,7,1,209,412729-412720-42949556
67,0,75,119,0,209,412729-412720-42949556
34,0,35,186,0,209,412729-412720-42949556
27,0,50,21,1,209,412729-412720-42949556
69,0,85,91,0,209,412729-412720-42949556
49,0,60,89,0,209,412729-412720-42949556
80,0,85,157,0,209,412729-412720-42949556
24,0,35,29,0,209,412729-412720-42949556
33,0,80,14,1,209,412729-412720-42949556
28,0,30,179,0,209,412729-412720-42949556
34,0,50,30,1,209,412729-412720-42949556
25,0,30,80,0,209,412729-412720-42949556
41,0,75,20,1,209,412729-412720-42949556
54,0,60,111,0,209,412729-412720-42949556
54,0,80,30,1,209,412729-412720-42949556
22,0,25,136,0,209,412729-412720-42949556
20,0,55,7,1,209,412729-412720-42949556
54,0,55,117,0,210,412729-412720-42637734
55,0,75,61,1,210,412729-412720-42637734
19,0,25,53,0,210,412729-412720-42637734
31,0,85,7,1,210,412729-412720-42637734
14,0,25,19,1,210,412729-412720-42637734
47,0,50,160,0,210,412729-412720-42637734
15,0,35,13,1,210,412729-412720-42637734
25,0,60,14,1,210,412729-412720-42637734
78,0,80,162,0,210,412729-412720-42637734
40,0,55,62,0,210,412729-412720-42637734
11,0,30,7,1,210,412729-412720-42637734
67,0,75,119,0,210,412729-412720-42637734
34,0,35,186,0,210,412729-412720-42637734
27,0,50,21,1,210,412729-412720-42637734
69,0,85,91,1,210,412729-412720-42637734
49,0,60,89,0,210,412729-412720-42637734
80,0,85,157,0,210,412729-412720-42637734
24,0,35,29,0,210,412729-412720-42637734
33,0,80,14,1,210,412729-412720-42637734
28,0,30,179,0,210,412729-412720-42637734
34,0,50,30,1,210,412729-412720-42637734
25,0,30,80,0,210,412729-412720-42637734
41,0,75,20,1,210,412729-412720-42637734
54,0,60,111,0,210,412729-412720-42637734
54,0,80,30,0,210,412729-412720-42637734
22,0,25,136,0,210,412729-412720-42637734
20,0,55,7,1,210,412729-412720-42637734
54,0,55,117,0,211,412729-412720-42950018
55,0,75,61,1,211,412729-412720-42950018
19,0,25,53,0,211,412729-412720-42950018
31,0,85,7,1,211,412729-412720-42950018
14,0,25,19,0,211,412729-412720-42950018
47,0,50,160,0,211,412729-412720-42950018
15,0,35,13,1,211,412729-412720-42950018
25,0,60,14,1,211,412729-412720-42950018
78,0,80,162,0,211,412729-412720-42950018
40,0,55,62,0,211,412729-412720-42950018
11,0,30,7,1,211,412729-412720-42950018
67,0,75,119,0,211,412729-412720-42950018
34,0,35,186,0,211,412729-412720-42950018
27,0,50,21,1,211,412729-412720-42950018
69,0,85,91,1,211,412729-412720-42950018
49,0,60,89,0,211,412729-412720-42950018
80,0,85,157,0,211,412729-412720-42950018
24,0,35,29,0,211,412729-412720-42950018
33,0,80,14,1,211,412729-412720-42950018
28,0,30,179,0,211,412729-412720-42950018
34,0,50,30,1,211,412729-412720-42950018
25,0,30,80,0,211,412729-412720-42950018
41,0,75,20,1,211,412729-412720-42950018
54,0,60,111,0,211,412729-412720-42950018
54,0,80,30,1,211,412729-412720-42950018
22,0,25,136,0,211,412729-412720-42950018
20,0,55,7,1,211,412729-412720-42950018
54,0,55,117,0,212,412729-412720-42304538
55,0,75,61,1,212,412729-412720-42304538
19,0,25,53,0,212,412729-412720-42304538
31,0,85,7,1,212,412729-412720-42304538
14,0,25,19,1,212,412729-412720-42304538
47,0,50,160,0,212,412729-412720-42304538
15,0,35,13,1,212,412729-412720-42304538
25,0,60,14,1,212,412729-412720-42304538
78,0,80,162,0,212,412729-412720-42304538
40,0,55,62,0,212,412729-412720-42304538
11,0,30,7,1,212,412729-412720-42304538
67,0,75,119,0,212,412729-412720-42304538
34,0,35,186,0,212,412729-412720-42304538
27,0,50,21,1,212,412729-412720-42304538
69,0,85,91,1,212,412729-412720-42304538
49,0,60,89,1,212,412729-412720-42304538
80,0,85,157,0,212,412729-412720-42304538
24,0,35,29,0,212,412729-412720-42304538
33,0,80,14,1,212,412729-412720-42304538
28,0,30,179,0,212,412729-412720-42304538
34,0,50,30,1,212,412729-412720-42304538
25,0,30,80,0,212,412729-412720-42304538
41,0,75,20,1,212,412729-412720-42304538
54,0,60,111,0,212,412729-412720-42304538
54,0,80,30,1,212,412729-412720-42304538
22,0,25,136,0,212,412729-412720-42304538
20,0,55,7,1,212,412729-412720-42304538
54,0,55,117,0,213,412729-412720-43153048
55,0,75,61,0,213,412729-412720-43153048
19,0,25,53,0,213,412729-412720-43153048
31,0,85,7,1,213,412729-412720-43153048
14,0,25,19,1,213,412729-412720-43153048
47,0,50,160,0,213,412729-412720-43153048
15,0,35,13,1,213,412729-412720-43153048
25,0,60,14,1,213,412729-412720-43153048
78,0,80,162,0,213,412729-412720-43153048
40,0,55,62,0,213,412729-412720-43153048
11,0,30,7,1,213,412729-412720-43153048
67,0,75,119,0,213,412729-412720-43153048
34,0,35,186,0,213,412729-412720-43153048
27,0,50,21,1,213,412729-412720-43153048
69,0,85,91,0,213,412729-412720-43153048
49,0,60,89,0,213,412729-412720-43153048
80,0,85,157,0,213,412729-412720-43153048
24,0,35,29,0,213,412729-412720-43153048
33,0,80,14,1,213,412729-412720-43153048
28,0,30,179,0,213,412729-412720-43153048
34,0,50,30,0,213,412729-412720-43153048
25,0,30,80,0,213,412729-412720-43153048
41,0,75,20,1,213,412729-412720-43153048
54,0,60,111,0,213,412729-412720-43153048
54,0,80,30,1,213,412729-412720-43153048
22,0,25,136,0,213,412729-412720-43153048
20,0,55,7,1,213,412729-412720-43153048
54,0,55,117,1,214,412729-412720-42633431
55,0,75,61,1,214,412729-412720-42633431
19,0,25,53,1,214,412729-412720-42633431
31,0,85,7,1,214,412729-412720-42633431
14,0,25,19,1,214,412729-412720-42633431
47,0,50,160,0,214,412729-412720-42633431
15,0,35,13,1,214,412729-412720-42633431
25,0,60,14,1,214,412729-412720-42633431
78,0,80,162,0,214,412729-412720-42633431
40,0,55,62,0,214,412729-412720-42633431
11,0,30,7,1,214,412729-412720-42633431
67,0,75,119,0,214,412729-412720-42633431
34,0,35,186,0,214,412729-412720-42633431
27,0,50,21,1,214,412729-412720-42633431
69,0,85,91,1,214,412729-412720-42633431
49,0,60,89,1,214,412729-412720-42633431
80,0,85,157,0,214,412729-412720-42633431
24,0,35,29,1,214,412729-412720-42633431
33,0,80,14,1,214,412729-412720-42633431
28,0,30,179,0,214,412729-412720-42633431
34,0,50,30,1,214,412729-412720-42633431
25,0,30,80,0,214,412729-412720-42633431
41,0,75,20,1,214,412729-412720-42633431
54,0,60,111,0,214,412729-412720-42633431
54,0,80,30,1,214,412729-412720-42633431
22,0,25,136,0,214,412729-412720-42633431
20,0,55,7,1,214,412729-412720-42633431
54,0,55,117,0,215,412729-412720-42623967
55,0,75,61,0,215,412729-412720-42623967
19,0,25,53,0,215,412729-412720-42623967
31,0,85,7,1,215,412729-412720-42623967
14,0,25,19,0,215,412729-412720-42623967
47,0,50,160,0,215,412729-412720-42623967
15,0,35,13,1,215,412729-412720-42623967
25,0,60,14,1,215,412729-412720-42623967
78,0,80,162,0,215,412729-412720-42623967
40,0,55,62,0,215,412729-412720-42623967
11,0,30,7,1,215,412729-412720-42623967
67,0,75,119,0,215,412729-412720-42623967
34,0,35,186,0,215,412729-412720-42623967
27,0,50,21,1,215,412729-412720-42623967
69,0,85,91,0,215,412729-412720-42623967
49,0,60,89,0,215,412729-412720-42623967
80,0,85,157,0,215,412729-412720-42623967
24,0,35,29,0,215,412729-412720-42623967
33,0,80,14,1,215,412729-412720-42623967
28,0,30,179,0,215,412729-412720-42623967
34,0,50,30,0,215,412729-412720-42623967
25,0,30,80,0,215,412729-412720-42623967
41,0,75,20,1,215,412729-412720-42623967
54,0,60,111,0,215,412729-412720-42623967
54,0,80,30,1,215,412729-412720-42623967
22,0,25,136,0,215,412729-412720-42623967
20,0,55,7,1,215,412729-412720-42623967
54,0,55,117,0,216,412729-412720-42683140
55,0,75,61,0,216,412729-412720-42683140
19,0,25,53,0,216,412729-412720-42683140
31,0,85,7,1,216,412729-412720-42683140
14,0,25,19,1,216,412729-412720-42683140
47,0,50,160,0,216,412729-412720-42683140
15,0,35,13,1,216,412729-412720-42683140
25,0,60,14,1,216,412729-412720-42683140
78,0,80,162,0,216,412729-412720-42683140
40,0,55,62,0,216,412729-412720-42683140
11,0,30,7,1,216,412729-412720-42683140
67,0,75,119,0,216,412729-412720-42683140
34,0,35,186,0,216,412729-412720-42683140
27,0,50,21,1,216,412729-412720-42683140
69,0,85,91,0,216,412729-412720-42683140
49,0,60,89,0,216,412729-412720-42683140
80,0,85,157,0,216,412729-412720-42683140
24,0,35,29,0,216,412729-412720-42683140
33,0,80,14,1,216,412729-412720-42683140
28,0,30,179,0,216,412729-412720-42683140
34,0,50,30,0,216,412729-412720-42683140
25,0,30,80,0,216,412729-412720-42683140
41,0,75,20,1,216,412729-412720-42683140
54,0,60,111,0,216,412729-412720-42683140
54,0,80,30,0,216,412729-412720-42683140
22,0,25,136,0,216,412729-412720-42683140
20,0,55,7,1,216,412729-412720-42683140
54,0,55,117,0,217,412729-412720-42622052
55,0,75,61,1,217,412729-412720-42622052
19,0,25,53,0,217,412729-412720-42622052
31,0,85,7,1,217,412729-412720-42622052
14,0,25,19,1,217,412729-412720-42622052
47,0,50,160,0,217,412729-412720-42622052
15,0,35,13,1,217,412729-412720-42622052
25,0,60,14,1,217,412729-412720-42622052
78,0,80,162,0,217,412729-412720-42622052
40,0,55,62,0,217,412729-412720-42622052
11,0,30,7,1,217,412729-412720-42622052
67,0,75,119,0,217,412729-412720-42622052
34,0,35,186,0,217,412729-412720-42622052
27,0,50,21,1,217,412729-412720-42622052
69,0,85,91,0,217,412729-412720-42622052
49,0,60,89,0,217,412729-412720-42622052
80,0,85,157,0,217,412729-412720-42622052
24,0,35,29,0,217,412729-412720-42622052
33,0,80,14,1,217,412729-412720-42622052
28,0,30,179,0,217,412729-412720-42622052
34,0,50,30,0,217,412729-412720-42622052
25,0,30,80,0,217,412729-412720-42622052
41,0,75,20,1,217,412729-412720-42622052
54,0,60,111,0,217,412729-412720-42622052
54,0,80,30,0,217,412729-412720-42622052
22,0,25,136,0,217,412729-412720-42622052
20,0,55,7,1,217,412729-412720-42622052
54,0,55,117,0,218,412729-412720-42625492
55,0,75,61,0,218,412729-412720-42625492
19,0,25,53,0,218,412729-412720-42625492
31,0,85,7,0,218,412729-412720-42625492
14,0,25,19,0,218,412729-412720-42625492
47,0,50,160,0,218,412729-412720-42625492
15,0,35,13,0,218,412729-412720-42625492
25,0,60,14,0,218,412729-412720-42625492
78,0,80,162,0,218,412729-412720-42625492
40,0,55,62,0,218,412729-412720-42625492
11,0,30,7,0,218,412729-412720-42625492
67,0,75,119,0,218,412729-412720-42625492
34,0,35,186,0,218,412729-412720-42625492
27,0,50,21,0,218,412729-412720-42625492
69,0,85,91,0,218,412729-412720-42625492
49,0,60,89,0,218,412729-412720-42625492
80,0,85,157,0,218,412729-412720-42625492
24,0,35,29,0,218,412729-412720-42625492
33,0,80,14,0,218,412729-412720-42625492
28,0,30,179,0,218,412729-412720-42625492
34,0,50,30,0,218,412729-412720-42625492
25,0,30,80,0,218,412729-412720-42625492
41,0,75,20,0,218,412729-412720-42625492
54,0,60,111,0,218,412729-412720-42625492
54,0,80,30,0,218,412729-412720-42625492
22,0,25,136,0,218,412729-412720-42625492
20,0,55,7,0,218,412729-412720-42625492
54,0,55,117,0,219,412729-412720-42624568
55,0,75,61,1,219,412729-412720-42624568
19,0,25,53,0,219,412729-412720-42624568
31,0,85,7,1,219,412729-412720-42624568
14,0,25,19,1,219,412729-412720-42624568
47,0,50,160,0,219,412729-412720-42624568
15,0,35,13,1,219,412729-412720-42624568
25,0,60,14,1,219,412729-412720-42624568
78,0,80,162,0,219,412729-412720-42624568
40,0,55,62,1,219,412729-412720-42624568
11,0,30,7,1,219,412729-412720-42624568
67,0,75,119,0,219,412729-412720-42624568
34,0,35,186,0,219,412729-412720-42624568
27,0,50,21,1,219,412729-412720-42624568
69,0,85,91,0,219,412729-412720-42624568
49,0,60,89,0,219,412729-412720-42624568
80,0,85,157,0,219,412729-412720-42624568
24,0,35,29,1,219,412729-412720-42624568
33,0,80,14,1,219,412729-412720-42624568
28,0,30,179,0,219,412729-412720-42624568
34,0,50,30,1,219,412729-412720-42624568
25,0,30,80,0,219,412729-412720-42624568
41,0,75,20,1,219,412729-412720-42624568
54,0,60,111,0,219,412729-412720-42624568
54,0,80,30,1,219,412729-412720-42624568
22,0,25,136,0,219,412729-412720-42624568
